Site,Collection Date,Sample ID,Leave samples with AL initial for me to run :) They have very little sample left,Year,Sample Type,Species,Borrelia ,Tissue Extraction date  (day 1),Tissue Extraction individual LAST name,"OspA
WH,05/11/2021,21WH.017,AL,2021,Tick,IPAC,B. burgdorferi ,7/22/2021,Mai,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,05/11/2021,21WH.022,,2021,Tick,IPAC,"B. burgdorferi, B. miyamotoi",7/22/2021,Mai,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,05/11/2021,21WH.025,,2021,Tick,IPAC,"B. burgdorferi, B. miyamotoi",7/22/2021,Mai,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,05/26/2021,21WH.078,,2021,Tick,IPAC,B. burgdorferi ,8/9/2021,Clark,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,05/11/2021,21WH.001,AL,2021,Tick,IPAC,B. burgdorferi ,07/19/2021,"Tran, Fangon",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CCSP,4/21/2021,C247,,2021,Mammal,PEMA,B. burgdorferi ,9/14/21,Mai,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
CCSP,4/22/2021,C325,,2021,Mammal,PEMA,B. burgdorferi /bissettii,9/21/21,Summers,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
JSCP,5/11/2021,C370,,2021,Mammal,PETR,B. burgdorferi ,11/24/21,Summers,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
JSCP,5/11/2021,C371,,2021,Mammal,PETR,B. bissettii,11/24/21,Summers,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
JSCP,5/11/2021,C372,,2021,Mammal,PETR,B. burgdorferi /bissettii,11/24/21,Summers,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
JSCP,5/13/2021,C779,,2021,Mammal,PETR,B. burgdorferi /bissettii,12/22/21,Mai,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
JSCP,5/11/2021,C812,,2021,Mammal,PETR,B. bissettii,11/22/21,Shaw,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
JSCP,5/11/2021,C829,,2021,Mammal,PETR,B. burgdorferi ,11/22/21,Shaw,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
PUG,5/6/2021,C898,,2021,Mammal,PETR,B. burgdorferi ,10/4/21,Mai,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
CCSP,4/27/22,22CCSP.002,,2022,Tick,IPAC,B. burgdorferi ,7/20/2022,"Cuyson, Mariah (Myka and Alice too for training)",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CCSP,4/27/22,22CCSP.016,,2022,Tick,IPAC,B. burgdorferi ,8/11/2022,"Hartman, Georgie",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CCSP,5/11/22,22CCSP.232,,2022,Tick,IPAC,B. burgdorferi ,9/14/2022,"Villegas, Myka",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
FL,4/29/22,22FL.054,,2022,Tick,IPAC,B. burgdorferi ,9/29/2022,"Villegas, Myka",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
FL,4/29/22,22FL.074,,2022,Tick,IPAC,B. burgdorferi ,10/5/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
FL,5/13/22,22FL.178,AL,2022,Tick,IPAC,B. bissettii,10/26/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
FL,5/13/22,22FL.179,,2022,Tick,IPAC,B. burgdorferi ,10/26/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
FL,5/13/22,22FL.183,AL,2022,Tick,IPAC,B. burgdorferi ,10/31/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
HOS,4/25/22,22HOS.002,AL,2022,Tick,IPAC,B. burgdorferi ,11/1/22,"Hartman, Georgie",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
HOS,4/25/22,22HOS.005,AL,2022,Tick,IPAC,B. burgdorferi ,11/1/22,"Hartman, Georgie",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
LFY,4/26/22,22LFY.006,AL,2022,Tick,IPAC,B. burgdorferi ,11/2/22,"Villegas, Myka",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SLRP,5/6/22,22SLRP.006,,2022,Tick,IPAC,B. burgdorferi ,11/9/22,"Cuyson, Mariah",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
TIL,5/3/22,22TIL.003,AL,2022,Tick,IPAC,B. burgdorferi ,11/14/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
TIL,5/3/22,22TIL.007,AL,2022,Tick,IPAC,B. burgdorferi ,11/14/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
TIL,5/18/22,22TIL.031,,2022,Tick,IPAC,B. bissettii,11/16/22,Myka Villegas,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
TIL,5/18/22,22TIL.036,AL,2022,Tick,IPAC,B. burgdorferi ,11/16/22,Myka Villegas,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
TUP,4/28/22,22TUP.004,,2022,Tick,IPAC,B. burgdorferi ,11/16/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
TUP,4/28/22,22TUP.019,,2022,Tick,IPAC,B. burgdorferi ,11/30/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
TUP,5/16/22,22TUP.080,AL,2022,Tick,IPAC,B. burgdorferi ,12/5/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
TUP,5/16/22,22TUP.088,,2022,Tick,IPAC,B. burgdorferi ,12/6/22,"Villegas, Myka",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WDLP,5/5/22,22WDLP.009,,2022,Tick,IPAC,B. burgdorferi ,1/23/22,"Villegas, Myka",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WDLP,5/5/22,22WDLP.011,,2022,Tick,IPAC,B. burgdorferi ,1/23/22,"Villegas, Myka",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/5/2022,22WH.007,,2022,Tick,IPAC,B. burgdorferi ,12/6/22,"Villegas, Myka",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/5/2022,22WH.008,,2022,Tick,IPAC,B. burgdorferi ,12/6/22,"Villegas, Myka",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/5/2022,22WH.011,AL,2022,Tick,IPAC,B. burgdorferi ,12/7/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/5/2022,22WH.019,,2022,Tick,IPAC,B. burgdorferi ,12/7/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/5/2022,22WH.025,,2022,Tick,IPAC,B. burgdorferi ,12/13/22,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/5/2022,22WH.026,AL,2022,Tick,IPAC,B. burgdorferi ,1/3/23,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/5/2022,22WH.027,AL,2022,Tick,IPAC,B. burgdorferi sl,1/3/23,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/5/2022,22WH.030,AL,2022,Tick,IPAC,B. burgdorferi ,1/3/23,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/12/2022,22WH.067,AL,2022,Tick,IPAC,B. burgdorferi ,1/16/23,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/12/2022,22WH.072,,2022,Tick,IPAC,B. burgdorferi ,1/16/23,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
WH,5/12/2022,22WH.074,AL,2022,Tick,IPAC,B. burgdorferi ,1/16/23,"Ono-Kerns, Erika",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPC,4/18/23,23.CCSP.012,AL,2023,Tick,IPAC,B. burgdorferi ,8/2/23,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPC,4/18/23,23.CCSP.029,Not enough,2023,Tick,IPAC,B. burgdorferi ,8/2/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPC,5/8/2023,23.CCSP.039,AL,2023,Tick,IPAC,B. burgdorferi ,8/2/23,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPC,5/8/2023,23.CCSP.048,,2023,Tick,IPAC,B. burgdorferi ,8/2/23,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPC,5/8/2023,23.CCSP.049,,2023,Tick,IPAC,B. burgdorferi ,8/2/23,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPC,5/8/2023,23.CCSP.060,,2023,Tick,IPAC,B. burgdorferi ,8/2/23,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
FLV,4/13/23,23.FLF.002,,2023,Tick,IPAC,B. burgdorferi ,6/28/23,"Alexander, Camille, Mariah (Training)",,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPA,4/17/2023,23N.SP.002,,2023,Tick,IPAC,Bad sequence results,7/13/2023,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPA,4/17/2023,23N.SP.007,,2023,Tick,IPAC,Bad sequence results,7/13/2023,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPA,5/9/2023,23N.SP.033,,2023,Tick,IPAC,B. burgdorferi ,8/22/23,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPA,5/9/2023,23N.SP.034,,2023,Tick,IPAC,B. burgdorferi ,8/22/23,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPA,5/11/2023,23N.SP.040,,2023,Tick,IPAC,B. burgdorferi ,8/22/23,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPV,4/19/2023,23SPS.030,,2023,Tick,IPAC,B. burgdorferi ,8/31/2023,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SPV,5/11/2023,23SPS.052,,2023,Tick,IPAC,Unclutured Borrellia sp.,9/5/23,Newton,,,,,,,,,,,,,,,,,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CM,5/5/2023,3450,,2023,Mammal,PETR,B. burgdorferi ,7/20/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
CM,5/5/2023,3137,,2023,Mammal,PETR,B. burgdorferi ,7/20/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
EWA,4/25/23,3462,,2023,Mammal,NEFU,B. bissettii,7/19/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
EWA,4/25/23,3461,,2023,Mammal,NEFU,B. burgdorferi ,7/19/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
EWA,4/25/23,3497,,2023,Mammal,NEFU,B. bissettii,7/19/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
EWV,5/25/2023,3339,,2023,Mammal,NEFU,B. burgdorferi ,8/1/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
EWV,4/27/23,S591,,2023,Mammal,PETR,B. bissettii,7/19/23,Summers,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
EWV,4/27/23,A789,,2023,Mammal,PETR,B. burgdorferi ,7/20/23,Summers,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
FLA,4/11/23,3106,,2023,Mammal,PEMA,B. burgdorferi ,7/6/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
FLA,5/16/2023,A792,,2023,Mammal,PETR,B. burgdorferi ,7/27/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
FLC,4/11/23,C752,,2023,Mammal,PEMA,B. burgdorferi ,7/11/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
FLC,4/11/23,C754,,2023,Mammal,PETR,B. burgdorferi /bissettii,7/11/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
FLC,5/16/2023,S564,,2023,Mammal,PETR,B. burgdorferi ,7/27/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
SPA,4/18/23,C715,,2023,Mammal,NEFU,B. bissettii,7/11/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
SPA,4/18/23,C714,,2023,Mammal,NEFU,B. bissettii,7/11/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
SPA,4/18/23,C711,,2023,Mammal,NEFU,B. bissettii,7/11/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
SPA,4/18/23,3471,,2023,Mammal,NEFU,B. bissettii,7/17/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
SPA,5/9/23,S544,,2023,Mammal,NEFU,B. bissettii,7/20/23,Newton,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,
